date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:01:57	495452/495452	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:01:56%20GMT	https://static.wixstatic.com/media/48dad3_619f3aa0a68f488e9477d12bd22a8b8b~mv2.png/v1/fill/w_480,h_641,fp_0.49_0.46,q_90/48dad3_619f3aa0a68f488e9477d12bd22a8b8b~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_619f3aa0a68f488e9477d12bd22a8b8b_mv2.png/v1/fill/w_480,h_641,fp_0.49_0.46,q_90/48dad3_619f3aa0a68f488e9477d12bd22a8b8b_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio)
00:01:57	693/693	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:01:57%20GMT	https://static.wixstatic.com/media/48dad3_e8db178078b444b4993f15b771188a53~mv2.jpg/v1/fill/w_1,h_1,fp_0.47_0.48,q_90/48dad3_e8db178078b444b4993f15b771188a53~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_e8db178078b444b4993f15b771188a53_mv2.jpg/v1/fill/w_1,h_1,fp_0.47_0.48,q_90/48dad3_e8db178078b444b4993f15b771188a53_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio)
00:01:57	45135/45135	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:01:57%20GMT	https://static.wixstatic.com/media/48dad3_e8db178078b444b4993f15b771188a53~mv2.jpg/v1/fill/w_432,h_463,fp_0.47_0.48,q_90/48dad3_e8db178078b444b4993f15b771188a53~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_e8db178078b444b4993f15b771188a53_mv2.jpg/v1/fill/w_432,h_463,fp_0.47_0.48,q_90/48dad3_e8db178078b444b4993f15b771188a53_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio)
00:01:58	69542/69542	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:01:57%20GMT	https://static.wixstatic.com/media/48dad3_52370a934e2d4c519f5cb341e1f22cb2~mv2.png/v1/fill/w_480,h_640,fp_0.49_0.41,q_90/48dad3_52370a934e2d4c519f5cb341e1f22cb2~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_52370a934e2d4c519f5cb341e1f22cb2_mv2.png/v1/fill/w_480,h_640,fp_0.49_0.41,q_90/48dad3_52370a934e2d4c519f5cb341e1f22cb2_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio)
00:01:58	4523/4523	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:01:58%20GMT	https://static.wixstatic.com/media/c837a6_1cf50738638a41d680ed4dc3db5e5492~mv2.png/v1/fill/w_49,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c837a6_1cf50738638a41d680ed4dc3db5e5492~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/c837a6_1cf50738638a41d680ed4dc3db5e5492_mv2.png/v1/fill/w_49,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c837a6_1cf50738638a41d680ed4dc3db5e5492_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio)
00:01:58	13353/13353	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:01:58%20GMT	https://static.wixstatic.com/media/48dad3_8637844ce17e430a933ac13e8b0ae2e4~mv2.png/v1/crop/x_2,y_0,w_272,h_272/fill/w_76,h_76,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Logo_PNG.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_8637844ce17e430a933ac13e8b0ae2e4_mv2.png/v1/crop/x_2,y_0,w_272,h_272/fill/w_76,h_76,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Logo_PNG.png	(from https://jerecodelacruz.wixsite.com/portfolio)
00:01:59	5846/5846	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:01:59%20GMT	https://static.wixstatic.com/media/c837a6_e5a608d569fd4c56bcfedec4a72bfbd9~mv2.png/v1/fill/w_120,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Apple%20Store.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/c837a6_e5a608d569fd4c56bcfedec4a72bfbd9_mv2.png/v1/fill/w_120,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Apple%20Store.png	(from https://jerecodelacruz.wixsite.com/portfolio)
00:01:59	7455/7455	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:01:59%20GMT	https://static.wixstatic.com/media/c837a6_382fdb7f2d0548b4abd0c3f53011a351~mv2.png/v1/fill/w_135,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Google%20Play.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/c837a6_382fdb7f2d0548b4abd0c3f53011a351_mv2.png/v1/fill/w_135,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Google%20Play.png	(from https://jerecodelacruz.wixsite.com/portfolio)
00:01:59	12533/12533	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:01:59%20GMT	https://static.wixstatic.com/media/48dad3_b3640d748dac42b984a0879260a5ff17~mv2.png/v1/fill/w_76,h_76,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/GooglePlayStore.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_b3640d748dac42b984a0879260a5ff17_mv2.png/v1/fill/w_76,h_76,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/GooglePlayStore.png	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:00	3754/3754	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:00%20GMT	https://static.wixstatic.com/media/48dad3_0a9c27af0e4e4bf3b66428bb75bec07c~mv2.png/v1/fill/w_51,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/A4_POSE1_ANGLE_02.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_0a9c27af0e4e4bf3b66428bb75bec07c_mv2.png/v1/fill/w_51,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/A4_POSE1_ANGLE_02.png	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:01	18796/18796	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:01%20GMT	https://static.wixstatic.com/media/48dad3_8c626d61a7314c15b27fac394b10e381~mv2.png/v1/fill/w_76,h_76,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Icon-01.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_8c626d61a7314c15b27fac394b10e381_mv2.png/v1/fill/w_76,h_76,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Icon-01.png	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:01	2520/2520	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:01%20GMT	https://static.wixstatic.com/media/48dad3_4c0fb219a92441aeb383478c36e3b379~mv2.jpg/v1/crop/x_1092,y_0,w_2084,h_2084/fill/w_76,h_76,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Banner-01.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_4c0fb219a92441aeb383478c36e3b379_mv2.jpg/v1/crop/x_1092,y_0,w_2084,h_2084/fill/w_76,h_76,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Banner-01.jpg	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:02	65254/65254	---M-Z	200	added ('OK')	application/javascript	etag:%225b6773578af8dd5591339930c2b29024%22	https://browser.sentry-cdn.com/6.18.2/bundle.min.js	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/browser.sentry-cdn.com/6.18.2/bundle.min.js	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:02	3030/3030	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2016:02:02%20GMT	https://jerecodelacruz.wixsite.com/sitemap.xml	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/sitemap.41.delayed	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:03	3029/3029	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2016:02:03%20GMT	https://jerecodelacruz.wixsite.com/feed.xml	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/feed.42.delayed	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:03	3029/3029	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2016:02:03%20GMT	https://jerecodelacruz.wixsite.com/${i.uri}	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/${i.43.delayed	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:03	142679/142679	---M-Z	200	added ('OK')	application/javascript	etag:W/%22b9c24b100b28d03f26109eb25e690019%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.09398ec1.bundle.min.js	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.09398ec1.bundle.min.js	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:04	253652/253652	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d63e28c2ca764cec8e6ee8c38712e916%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.e5a43201.bundle.min.js	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.parastorage.com/services/wix-thunderbolt/dist/main.e5a43201.bundle.min.js	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:04	166/166	---M--	200	added ('OK')	application/javascript	etag:%227276034de396f62e15b7cc118d61c360%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:04	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:04	10751/10751	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e91b2616629791b375867c298dc846cc%22	https://static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:05	131835/131835	---M-Z	200	added ('OK')	application/javascript	etag:W/%227d4842a904e5d5d1b19240075998b111%22	https://static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:05	897800/897800	---M-Z	200	added ('OK')	application/javascript	etag:W/%2239b57f94d29c2edecc28a71f388451e5%22	https://static.parastorage.com/services/pro-gallery-tpa/1.937.0/WixProGalleryViewerWidget.bundle.min.js	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.parastorage.com/services/pro-gallery-tpa/1.937.0/WixProGalleryViewerWidget.bundle.min.js	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:05	3030/3030	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2016:02:05%20GMT	https://jerecodelacruz.wixsite.com/decodeURIComponent(e	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/decodeURIComponent(e.4b.delayed	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:06	9800/9800	---M-Z	200	added ('OK')	application/javascript	etag:W/%227f6a360bf47f00b1714dc34cc20ec4bd%22	https://static.parastorage.com/services/tag-manager-client/1.875.0/siteTags.bundle.min.js	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.parastorage.com/services/tag-manager-client/1.875.0/siteTags.bundle.min.js	(from https://jerecodelacruz.wixsite.com/portfolio)
00:02:07	3030/3030	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2016:02:07%20GMT	https://jerecodelacruz.wixsite.com/portfolio/c	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/portfolio/c.4d.delayed	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:07	3030/3030	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2016:02:07%20GMT	https://jerecodelacruz.wixsite.com/portfolio/t	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/portfolio/t.4e.delayed	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:08	13951/13951	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:08%20GMT	https://static.wixstatic.com/media/48dad3_8c626d61a7314c15b27fac394b10e381~mv2.png/v1/fill/w_76,h_76,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Icon-01.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_8c626d61a7314c15b27fac394b10e381_mv2.png/v1/fill/w_76,h_76,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Icon-01.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:08	82296/82296	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:08%20GMT	https://static.wixstatic.com/media/48dad3_f168e2ddb6974540a8432801d99c557e~mv2.png/v1/crop/x_0,y_457,w_1556,h_34,q_85,blur_1,enc_auto/48dad3_f168e2ddb6974540a8432801d99c557e~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_f168e2ddb6974540a8432801d99c557e_mv2.png/v1/crop/x_0,y_457,w_1556,h_34,q_85,blur_1,enc_auto/48dad3_f168e2ddb6974540a8432801d99c557e_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:08	3032/3032	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2016:02:08%20GMT	https://jerecodelacruz.wixsite.com/portfolio/media/emptystate.85a4add5.svg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/portfolio/media/emptystate.85a4add5.51.delayed	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:09	68934/68934	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:09%20GMT	https://static.wixstatic.com/media/48dad3_2147358a0fe945c9b4c9a1970204a651~mv2.png/v1/fit/w_480,h_271,q_90/48dad3_2147358a0fe945c9b4c9a1970204a651~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_2147358a0fe945c9b4c9a1970204a651_mv2.png/v1/fit/w_480,h_271,q_90/48dad3_2147358a0fe945c9b4c9a1970204a651_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:10	91371/91371	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:09%20GMT	https://static.wixstatic.com/media/48dad3_05ac2386939e425aa1689501e068410e~mv2.png/v1/fit/w_480,h_271,q_90/48dad3_05ac2386939e425aa1689501e068410e~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_05ac2386939e425aa1689501e068410e_mv2.png/v1/fit/w_480,h_271,q_90/48dad3_05ac2386939e425aa1689501e068410e_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:10	98361/98361	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:10%20GMT	https://static.wixstatic.com/media/48dad3_f7de9c4e651a4c199fe091fcbf948252~mv2.png/v1/fit/w_480,h_271,q_90/48dad3_f7de9c4e651a4c199fe091fcbf948252~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_f7de9c4e651a4c199fe091fcbf948252_mv2.png/v1/fit/w_480,h_271,q_90/48dad3_f7de9c4e651a4c199fe091fcbf948252_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:11	92587/92587	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:10%20GMT	https://static.wixstatic.com/media/48dad3_518c65044c3e451f82d84e9e605b3a91~mv2.png/v1/fit/w_480,h_271,q_90/48dad3_518c65044c3e451f82d84e9e605b3a91~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_518c65044c3e451f82d84e9e605b3a91_mv2.png/v1/fit/w_480,h_271,q_90/48dad3_518c65044c3e451f82d84e9e605b3a91_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:11	141334/141334	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:11%20GMT	https://static.wixstatic.com/media/48dad3_2fdf711f56504878bed02279400de4be~mv2.png/v1/fit/w_480,h_271,q_90/48dad3_2fdf711f56504878bed02279400de4be~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_2fdf711f56504878bed02279400de4be_mv2.png/v1/fit/w_480,h_271,q_90/48dad3_2fdf711f56504878bed02279400de4be_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:11	131164/131164	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:11%20GMT	https://static.wixstatic.com/media/48dad3_dca02bcb64474b34a56a86544072f603~mv2.png/v1/fit/w_480,h_271,q_90/48dad3_dca02bcb64474b34a56a86544072f603~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_dca02bcb64474b34a56a86544072f603_mv2.png/v1/fit/w_480,h_271,q_90/48dad3_dca02bcb64474b34a56a86544072f603_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:12	146705/146705	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:12%20GMT	https://static.wixstatic.com/media/48dad3_1d647297d5d746629cb9a85d9ec4f31c~mv2.png/v1/fit/w_480,h_271,q_90/48dad3_1d647297d5d746629cb9a85d9ec4f31c~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_1d647297d5d746629cb9a85d9ec4f31c_mv2.png/v1/fit/w_480,h_271,q_90/48dad3_1d647297d5d746629cb9a85d9ec4f31c_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:13	139654/139654	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:13%20GMT	https://static.wixstatic.com/media/48dad3_4063357bdaa243cfbd973e182f683a45~mv2.png/v1/fit/w_480,h_271,q_90/48dad3_4063357bdaa243cfbd973e182f683a45~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_4063357bdaa243cfbd973e182f683a45_mv2.png/v1/fit/w_480,h_271,q_90/48dad3_4063357bdaa243cfbd973e182f683a45_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:13	141115/141115	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:12%20GMT	https://static.wixstatic.com/media/48dad3_130a49f6fe7d48778a9072f099275dfc~mv2.png/v1/fit/w_480,h_271,q_90/48dad3_130a49f6fe7d48778a9072f099275dfc~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_130a49f6fe7d48778a9072f099275dfc_mv2.png/v1/fit/w_480,h_271,q_90/48dad3_130a49f6fe7d48778a9072f099275dfc_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:13	138457/138457	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:13%20GMT	https://static.wixstatic.com/media/48dad3_2665997948f5473cb01c281608925ba0~mv2.png/v1/fit/w_480,h_271,q_90/48dad3_2665997948f5473cb01c281608925ba0~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_2665997948f5473cb01c281608925ba0_mv2.png/v1/fit/w_480,h_271,q_90/48dad3_2665997948f5473cb01c281608925ba0_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:14	8793/8793	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:14%20GMT	https://static.wixstatic.com/media/c837a6_382fdb7f2d0548b4abd0c3f53011a351~mv2.png/v1/fill/w_152,h_45,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Google%20Play.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/c837a6_382fdb7f2d0548b4abd0c3f53011a351_mv2.png/v1/fill/w_152,h_45,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Google%20Play.png	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:14	3031/3031	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2016:02:14%20GMT	https://jerecodelacruz.wixsite.com/portfolio/robots.txt	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/portfolio/robots.5d.delayed	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:15	264/264	---M--	200	added ('OK')	text/xml	etag:W/%22108-tPtP1ZSNDdev1kpMpOzSovepu0Y%22	https://jerecodelacruz.wixsite.com/portfolio/sitemap.xml	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/portfolio/sitemap.xml	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:15	3031/3031	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2016:02:15%20GMT	https://jerecodelacruz.wixsite.com/portfolio/feed.xml	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/portfolio/feed.5f.delayed	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:16	3031/3031	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2016:02:16%20GMT	https://jerecodelacruz.wixsite.com/portfolio/${i.uri}	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/portfolio/${i.60.delayed	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:16	3031/3031	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2016:02:16%20GMT	https://jerecodelacruz.wixsite.com/portfolio/decodeURIComponent(e	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/jerecodelacruz.wixsite.com/portfolio/decodeURIComponent(e.61.delayed	(from https://jerecodelacruz.wixsite.com/portfolio/copy-of-axie-floating-energy-counter)
00:02:17	3103/3103	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:17%20GMT	https://static.wixstatic.com/media/48dad3_f72a15a82cbd4ae3b87a4de2a647c450f000.jpg/v1/fill/w_147,h_83,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/48dad3_f72a15a82cbd4ae3b87a4de2a647c450f000.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_f72a15a82cbd4ae3b87a4de2a647c450f000.jpg/v1/fill/w_147,h_83,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/48dad3_f72a15a82cbd4ae3b87a4de2a647c450f000.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:18	7429/7429	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:17%20GMT	https://static.wixstatic.com/media/48dad3_8637844ce17e430a933ac13e8b0ae2e4~mv2.png/v1/crop/x_2,y_0,w_272,h_272/fill/w_76,h_76,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Logo_PNG.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_8637844ce17e430a933ac13e8b0ae2e4_mv2.png/v1/crop/x_2,y_0,w_272,h_272/fill/w_76,h_76,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Logo_PNG.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:18	564715/564715	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:18%20GMT	https://static.wixstatic.com/media/48dad3_f9dbbab92c89459e9465b6b177c29bb1~mv2.png/v1/fill/w_379,h_674,fp_0.37_0.46,q_90/48dad3_f9dbbab92c89459e9465b6b177c29bb1~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_f9dbbab92c89459e9465b6b177c29bb1_mv2.png/v1/fill/w_379,h_674,fp_0.37_0.46,q_90/48dad3_f9dbbab92c89459e9465b6b177c29bb1_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:19	488806/488806	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:18%20GMT	https://static.wixstatic.com/media/48dad3_598a6b610e8244a0af794cd828076c25~mv2.png/v1/fit/w_375,h_665,q_90/48dad3_598a6b610e8244a0af794cd828076c25~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_598a6b610e8244a0af794cd828076c25_mv2.png/v1/fit/w_375,h_665,q_90/48dad3_598a6b610e8244a0af794cd828076c25_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
